"covariateId","covariateName","analysisId","conceptId","CovariateCount","covariateValue","WithOutcome_CovariateCount","WithNoOutcome_CovariateCount","WithOutcome_CovariateMean","WithNoOutcome_CovariateMean","StandardizedMeanDiff"
4174970752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4174970-Ultrasound peripheral vascular flow study",702,4174970,125,0,13,112,0.0460992907801418,0.0401146131805158,0.0294701634398153
4174977151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4174977-Diabetic retinopathy",101,4174977,NA,0,NA,NA,NA,NA,0.038867247587684
4174977152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  4174977-Diabetic retinopathy",102,4174977,NA,0,NA,NA,NA,NA,-0.0140622209143753
4174977251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4174977-Diabetic retinopathy",201,4174977,NA,0,NA,NA,NA,NA,-0.100897461090441
4175027751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4175027-Imaging of arteries of extremities",701,4175027,208,0,18,190,0.0638297872340425,0.0680515759312321,-0.0170117212624679
4175027752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4175027-Imaging of arteries of extremities",702,4175027,NA,0,NA,NA,NA,NA,-0.0846246822705577
4175133151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4175133-Male hypogonadism",101,4175133,NA,0,NA,NA,NA,NA,-0.0804228851753984
4175133251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4175133-Male hypogonadism",201,4175133,NA,0,NA,NA,NA,NA,-0.13442511682976
4175154151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4175154-Disorder of the peripheral nervous system",101,4175154,127,0,13,114,0.0460992907801418,0.0408309455587393,0.0258398287556432
4175154152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  4175154-Disorder of the peripheral nervous system",102,4175154,NA,0,NA,NA,NA,NA,-0.00787316356299107
4175154153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  4175154-Disorder of the peripheral nervous system",103,4175154,NA,0,NA,NA,NA,NA,0.113942339718391
4175154251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4175154-Disorder of the peripheral nervous system",201,4175154,235,0,20,215,0.0709219858156028,0.0770057306590258,-0.0232475173825375
4175154252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  4175154-Disorder of the peripheral nervous system",202,4175154,NA,0,NA,NA,NA,NA,-0.126033632552172
4175226701,"Procedure occurrence record observed during 365d on or prior to cohort index:  4175226-Screening for malignant neoplasm of colon",701,4175226,NA,0,NA,NA,NA,NA,-0.0552159957867126
4175226702,"Procedure occurrence record observed during 30d on or prior to cohort index:  4175226-Screening for malignant neoplasm of colon",702,4175226,NA,0,NA,NA,NA,NA,0.123107517561157
4175226751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4175226-Screening for malignant neoplasm of colon",701,4175226,NA,0,NA,NA,NA,NA,-0.0128560480808353
4175226752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4175226-Screening for malignant neoplasm of colon",702,4175226,NA,0,NA,NA,NA,NA,-0.0889428099668772
4175360751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4175360-Postoperative procedures",701,4175360,NA,0,NA,NA,NA,NA,-0.0758098043578903
4175447251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4175447-Complex regional pain syndrome, type I",201,4175447,NA,0,NA,NA,NA,NA,-0.0758098043578903
4175455751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4175455-Fitting of spectacles, multifocal",701,4175455,NA,0,NA,NA,NA,NA,-0.00243169457975465
4175461751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4175461-Medical procedure",701,4175461,NA,0,NA,NA,NA,NA,0.0783750481950975
4175461752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4175461-Medical procedure",702,4175461,NA,NA,NA,NA,NA,NA,-0.0463822025436512
4175471751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4175471-Cervical biopsy",701,4175471,NA,0,NA,NA,NA,NA,0.00625484073293571
4175603251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4175603-Embolism of vena cava",201,4175603,NA,0,NA,NA,NA,NA,-0.053567158400558
4175616251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4175616-Fracture of shaft of humerus",201,4175616,NA,0,NA,NA,NA,NA,0.128624189506361
4175627751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4175627-Operation on lymphatic structure",701,4175627,NA,0,NA,NA,NA,NA,0.0678261273582112
4175635151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4175635-Non dependent drug abuse",101,4175635,NA,0,NA,NA,NA,NA,-0.0504936216503188
4175635152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  4175635-Non dependent drug abuse",102,4175635,NA,0,NA,NA,NA,NA,-0.0359675869902811
4175635153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  4175635-Non dependent drug abuse",103,4175635,NA,0,NA,NA,NA,NA,0.0783750481950975
4175635251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4175635-Non dependent drug abuse",201,4175635,96,0,10,86,0.0354609929078014,0.0308022922636103,0.0260313343584967
4175635252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  4175635-Non dependent drug abuse",202,4175635,NA,0,NA,NA,NA,NA,-0.0691880005202384
4175808751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4175808-Local excision of lesion of nose",701,4175808,NA,0,NA,NA,NA,NA,-0.0709008461306822
4175809751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4175809-Venography",701,4175809,98,0,14,84,0.049645390070922,0.0300859598853868,0.100099962201861
4175809752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4175809-Venography",702,4175809,NA,0,NA,NA,NA,NA,-0.0140622209143753
4175810151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4175810-Disorder of scrotum",101,4175810,NA,0,NA,NA,NA,NA,-0.0709008461306822
4175810251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4175810-Disorder of scrotum",201,4175810,NA,0,NA,NA,NA,NA,0.0008905201404035
4176010151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4176010-Closed fracture of bone of knee joint",101,4176010,NA,0,NA,NA,NA,NA,-0.0847883990274221
4176010251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4176010-Closed fracture of bone of knee joint",201,4176010,NA,0,NA,NA,NA,NA,0.0208606504569914
4176170151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4176170-Infection of amputation stump",101,4176170,NA,0,NA,NA,NA,NA,-0.0709008461306822
4176170251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4176170-Infection of amputation stump",201,4176170,NA,0,NA,NA,NA,NA,0.129354555458154
4176403751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4176403-Abdominal aortography with bilateral iliofemoral arteries with serialography",701,4176403,NA,0,NA,NA,NA,NA,-0.123113699638238
4176403752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4176403-Abdominal aortography with bilateral iliofemoral arteries with serialography",702,4176403,NA,0,NA,NA,NA,NA,-0.0656296467947704
4176580751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4176580-Echography of abdomen, B-scan, limited",701,4176580,206,0,24,182,0.0851063829787234,0.0651862464183381,0.0756157263568433
4176580752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4176580-Echography of abdomen, B-scan, limited",702,4176580,NA,0,NA,NA,NA,NA,-0.0788546508556523
4176615751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4176615-Operative procedure on thoracic spinal structure",701,4176615,NA,0,NA,NA,NA,NA,-0.0691880005202384
4176642751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4176642-Procedure by intent",701,4176642,932,0,81,851,0.287234042553192,0.304799426934097,-0.0384856432691318
4176642752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4176642-Procedure by intent",702,4176642,413,0,36,377,0.127659574468085,0.135028653295129,-0.0218177444753371
4176644251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4176644-Disorder of auditory system",201,4176644,NA,0,NA,NA,NA,NA,0.0368415334543046
4176647751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4176647-Cauterization by anatomic site",701,4176647,NA,0,NA,NA,NA,NA,0.0839269878450263
4176683751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4176683-Injection of steroid",701,4176683,NA,0,NA,NA,NA,NA,-0.053567158400558
4176717751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4176717-Flexible fiberoptic laryngoscopy",701,4176717,NA,0,NA,NA,NA,NA,-0.0621199120873634
4176717752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4176717-Flexible fiberoptic laryngoscopy",702,4176717,NA,0,NA,NA,NA,NA,-0.0656296467947704
4176720751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4176720-Viral immunization",701,4176720,214,0,21,193,0.074468085106383,0.0691260744985673,0.0206944142418493
4176720752,"Procedure occurrence record observed during 30d on or prior to cohort index within procedure group:  4176720-Viral immunization",702,4176720,NA,0,NA,NA,NA,NA,0.0307228374010253
4176729751,"Procedure occurrence record observed during 365d on or prior to cohort index within procedure group:  4176729-Treatment planning for teletherapy",701,4176729,NA,0,NA,NA,NA,NA,0.0805425208721817
4176780251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4176780-Asymmetrical hearing loss",201,4176780,NA,0,NA,NA,NA,NA,-0.0804228851753984
4176793151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4176793-Congenital anomaly of abdomen",101,4176793,NA,0,NA,NA,NA,NA,0.140271329486998
4176793251,"Condition era record observed during anytime on or prior to cohort index within condition group:  4176793-Congenital anomaly of abdomen",201,4176793,NA,0,NA,NA,NA,NA,-0.00605802766386929
4176794151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  4176794-Congenital anomaly of cardiovascular structure of trunk",101,4176794,NA,0,NA,NA,NA,NA,0.111949703902113
